Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172740,1736959145.66841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172740,1736959145.66841,1,OK,0.8901436,0.1212649,-0.2372207,-0.369683,30.4,-84.433,-2035.199,0.3818382,3,OK,30.578,-84.918,-2035.116,OK,42.709,13.57,-2023.229,OK,-26.851,-17.414,-2066.197,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172740,1736959145.66841,1,OK,0.9992031,-0.0296673,0.0209861,0.0165126,172.511,-255.309,-2067.483,0.1897448,3,OK,172.617,-255.465,-2067.478,OK,141.281,-345.855,-2060.755,OK,82.803,-258.234,-2063.623,Passive Strays,76172740,1736959145.668,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172743,1736959145.71841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172743,1736959145.71841,1,OK,0.8902171,0.1215338,-0.2368931,-0.3696278,30.431,-84.442,-2035.261,0.3760021,3,OK,30.604,-84.921,-2035.182,OK,42.714,13.559,-2023.228,OK,-26.854,-17.43,-2066.19,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172743,1736959145.71841,1,OK,0.9992177,-0.0293501,0.0206655,0.0166007,172.515,-255.306,-2067.414,0.1879699,3,OK,172.616,-255.464,-2067.409,OK,141.3,-345.864,-2060.764,OK,82.806,-258.246,-2063.612,Passive Strays,76172743,1736959145.718,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172746,1736959145.76841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172746,1736959145.76841,1,OK,0.8902971,0.120994,-0.2367648,-0.3696944,30.429,-84.44,-2035.232,0.3801741,3,OK,30.603,-84.919,-2035.151,OK,42.732,13.559,-2023.301,OK,-26.843,-17.431,-2066.17,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172746,1736959145.76841,1,OK,0.9992168,-0.0288187,0.0214872,0.0165406,172.526,-255.309,-2067.459,0.1867128,3,OK,172.635,-255.464,-2067.454,OK,141.309,-345.878,-2060.85,OK,82.811,-258.229,-2063.511,Passive Strays,76172746,1736959145.768,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172749,1736959145.81841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172749,1736959145.81841,1,OK,0.8901417,0.1212708,-0.2373096,-0.3696287,30.418,-84.435,-2035.185,0.375586,3,OK,30.599,-84.908,-2035.099,OK,42.72,13.556,-2023.22,OK,-26.838,-17.423,-2066.202,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172749,1736959145.81841,1,OK,0.9992186,-0.0290723,0.0210436,0.0165552,172.522,-255.306,-2067.466,0.1913226,3,OK,172.638,-255.46,-2067.462,OK,141.3,-345.867,-2060.842,OK,82.801,-258.236,-2063.597,Passive Strays,76172749,1736959145.818,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172752,1736959145.86841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172752,1736959145.86841,1,OK,0.8901261,0.1211457,-0.2374297,-0.3696301,30.407,-84.443,-2035.144,0.372924,3,OK,30.593,-84.911,-2035.054,OK,42.727,13.547,-2023.201,OK,-26.854,-17.435,-2066.198,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172752,1736959145.86841,1,OK,0.9992131,-0.029118,0.0212817,0.0165021,172.525,-255.32,-2067.48,0.1902963,3,OK,172.633,-255.478,-2067.476,OK,141.298,-345.875,-2060.832,OK,82.812,-258.239,-2063.569,Passive Strays,76172752,1736959145.868,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172755,1736959145.91841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172755,1736959145.91841,1,OK,0.8901479,0.1209819,-0.2374718,-0.369604,30.392,-84.436,-2035.167,0.3834223,3,OK,30.583,-84.917,-2035.075,OK,42.71,13.562,-2023.262,OK,-26.866,-17.428,-2066.239,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172755,1736959145.91841,1,OK,0.9992171,-0.0292207,0.0209142,0.0165529,172.515,-255.311,-2067.458,0.1892091,3,OK,172.625,-255.465,-2067.453,OK,141.293,-345.87,-2060.815,OK,82.8,-258.24,-2063.612,Passive Strays,76172755,1736959145.918,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172758,1736959145.96841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172758,1736959145.96841,1,OK,0.8902449,0.1206536,-0.2372946,-0.3695917,30.42,-84.437,-2035.1,0.3918478,3,OK,30.618,-84.921,-2035.004,OK,42.729,13.552,-2023.262,OK,-26.845,-17.428,-2066.163,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172758,1736959145.96841,1,OK,0.9992316,-0.028829,0.0207047,0.0166271,172.515,-255.311,-2067.424,0.1813509,3,OK,172.617,-255.465,-2067.419,OK,141.31,-345.891,-2060.865,OK,82.8,-258.246,-2063.617,Passive Strays,76172758,1736959145.968,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172761,1736959146.01841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172761,1736959146.01841,1,OK,0.8901849,0.1209922,-0.2373872,-0.369566,30.421,-84.443,-2035.17,0.3804801,3,OK,30.609,-84.919,-2035.08,OK,42.723,13.552,-2023.266,OK,-26.842,-17.442,-2066.225,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172761,1736959146.01841,1,OK,0.9992387,-0.028313,0.0210822,0.0166094,172.523,-255.315,-2067.408,0.1747523,3,OK,172.62,-255.463,-2067.404,OK,141.314,-345.906,-2060.917,OK,82.815,-258.245,-2063.535,Passive Strays,76172761,1736959146.018,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172764,1736959146.06841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172764,1736959146.06841,1,OK,0.889999,0.1216058,-0.2377906,-0.3695531,30.402,-84.441,-2035.171,0.3757372,3,OK,30.592,-84.917,-2035.079,OK,42.708,13.553,-2023.152,OK,-26.855,-17.429,-2066.26,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172764,1736959146.06841,1,OK,0.9992251,-0.0288739,0.0209812,0.0165911,172.51,-255.313,-2067.453,0.182577,3,OK,172.614,-255.467,-2067.448,OK,141.3,-345.889,-2060.868,OK,82.795,-258.24,-2063.596,Passive Strays,76172764,1736959146.068,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172767,1736959146.11841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172767,1736959146.11841,1,OK,0.8902495,0.1212753,-0.2368517,-0.3696613,30.426,-84.442,-2035.258,0.380118,3,OK,30.602,-84.924,-2035.176,OK,42.72,13.557,-2023.274,OK,-26.854,-17.429,-2066.195,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172767,1736959146.11841,1,OK,0.9992228,-0.0288084,0.0212468,0.0165081,172.512,-255.311,-2067.427,0.1913301,3,OK,172.621,-255.474,-2067.422,OK,141.294,-345.875,-2060.836,OK,82.788,-258.22,-2063.523,Passive Strays,76172767,1736959146.118,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172770,1736959146.16841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172770,1736959146.16841,1,OK,0.8900718,0.1209037,-0.2379069,-0.3695333,30.407,-84.447,-2035.082,0.3867176,3,OK,30.605,-84.931,-2034.986,OK,42.73,13.554,-2023.21,OK,-26.838,-17.446,-2066.239,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172770,1736959146.16841,1,OK,0.9992372,-0.0285949,0.0208024,0.0165742,172.525,-255.305,-2067.377,0.1794122,3,OK,172.628,-255.456,-2067.372,OK,141.31,-345.888,-2060.854,OK,82.809,-258.23,-2063.553,Passive Strays,76172770,1736959146.168,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172773,1736959146.21841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172773,1736959146.21841,1,OK,0.8900418,0.1214003,-0.2376041,-0.3696374,30.401,-84.441,-2035.18,0.3719637,3,OK,30.583,-84.912,-2035.094,OK,42.718,13.554,-2023.195,OK,-26.841,-17.428,-2066.24,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172773,1736959146.21841,1,OK,0.9992104,-0.0290467,0.0214551,0.0165716,172.509,-255.306,-2067.448,0.1850485,3,OK,172.614,-255.459,-2067.443,OK,141.295,-345.872,-2060.801,OK,82.8,-258.234,-2063.505,Passive Strays,76172773,1736959146.218,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172776,1736959146.26841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172776,1736959146.26841,1,OK,0.8901635,0.1211907,-0.2373143,-0.3695994,30.417,-84.444,-2035.209,0.38041,3,OK,30.596,-84.929,-2035.125,OK,42.724,13.566,-2023.256,OK,-26.849,-17.442,-2066.238,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172776,1736959146.26841,1,OK,0.9992316,-0.028632,0.0210249,0.0165665,172.514,-255.312,-2067.404,0.1840316,3,OK,172.614,-255.47,-2067.399,OK,141.301,-345.885,-2060.86,OK,82.802,-258.235,-2063.541,Passive Strays,76172776,1736959146.268,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172779,1736959146.31841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172779,1736959146.31841,1,OK,0.8902206,0.1210195,-0.2370457,-0.3696902,30.422,-84.441,-2035.177,0.3749115,3,OK,30.594,-84.916,-2035.097,OK,42.736,13.56,-2023.249,OK,-26.832,-17.436,-2066.16,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172779,1736959146.31841,1,OK,0.9992265,-0.0291501,0.0205214,0.0166003,172.522,-255.306,-2067.378,0.1869564,3,OK,172.629,-255.461,-2067.373,OK,141.306,-345.873,-2060.773,OK,82.804,-258.244,-2063.603,Passive Strays,76172779,1736959146.318,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172782,1736959146.36841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172782,1736959146.36841,1,OK,0.8901591,0.1217523,-0.236974,-0.3696437,30.435,-84.44,-2035.251,0.3688216,3,OK,30.603,-84.912,-2035.174,OK,42.717,13.558,-2023.176,OK,-26.841,-17.427,-2066.175,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172782,1736959146.36841,1,OK,0.9992269,-0.0290022,0.0207178,0.0165887,172.528,-255.307,-2067.428,0.1853144,3,OK,172.628,-255.463,-2067.423,OK,141.311,-345.872,-2060.838,OK,82.82,-258.243,-2063.618,Passive Strays,76172782,1736959146.368,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172785,1736959146.41841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172785,1736959146.41841,1,OK,0.8902966,0.1207732,-0.2369963,-0.3696194,30.429,-84.445,-2035.154,0.383505,3,OK,30.612,-84.923,-2035.067,OK,42.729,13.55,-2023.28,OK,-26.841,-17.443,-2066.151,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172785,1736959146.41841,1,OK,0.9992372,-0.0285039,0.0209223,0.0165791,172.525,-255.315,-2067.402,0.1806653,3,OK,172.628,-255.467,-2067.398,OK,141.309,-345.897,-2060.887,OK,82.811,-258.244,-2063.557,Passive Strays,76172785,1736959146.418,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172788,1736959146.46841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172788,1736959146.46841,1,OK,0.8901351,0.1208755,-0.2375946,-0.3695908,30.393,-84.445,-2035.101,0.3858221,3,OK,30.587,-84.927,-2035.007,OK,42.713,13.552,-2023.224,OK,-26.858,-17.437,-2066.201,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172788,1736959146.46841,1,OK,0.9992243,-0.028742,0.0212528,0.0165252,172.514,-255.317,-2067.482,0.1835956,3,OK,172.621,-255.472,-2067.478,OK,141.295,-345.891,-2060.903,OK,82.797,-258.231,-2063.578,Passive Strays,76172788,1736959146.468,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172791,1736959146.51841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172791,1736959146.51841,1,OK,0.8901326,0.1213058,-0.2372817,-0.369657,30.406,-84.445,-2035.19,0.3802726,3,OK,30.584,-84.93,-2035.107,OK,42.716,13.561,-2023.212,OK,-26.85,-17.432,-2066.199,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172791,1736959146.51841,1,OK,0.9992255,-0.0287408,0.0211862,0.0165359,172.508,-255.321,-2067.481,0.1858812,3,OK,172.62,-255.476,-2067.477,OK,141.291,-345.897,-2060.906,OK,82.784,-258.237,-2063.588,Passive Strays,76172791,1736959146.518,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172794,1736959146.56841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172794,1736959146.56841,1,OK,0.8900759,0.1218597,-0.2373767,-0.3695503,30.444,-84.451,-2035.225,0.366401,3,OK,30.62,-84.92,-2035.143,OK,42.726,13.546,-2023.143,OK,-26.833,-17.445,-2066.221,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172794,1736959146.56841,1,OK,0.9992252,-0.0291164,0.0206331,0.0165989,172.526,-255.313,-2067.422,0.1850121,3,OK,172.629,-255.466,-2067.418,OK,141.308,-345.879,-2060.817,OK,82.817,-258.254,-2063.627,Passive Strays,76172794,1736959146.568,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172797,1736959146.61841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172797,1736959146.61841,1,OK,0.8900138,0.1213903,-0.2378366,-0.3695586,30.405,-84.44,-2035.139,0.3812049,3,OK,30.597,-84.921,-2035.047,OK,42.717,13.559,-2023.167,OK,-26.843,-17.428,-2066.248,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172797,1736959146.61841,1,OK,0.9992307,-0.0288633,0.020738,0.0165768,172.517,-255.303,-2067.387,0.1842231,3,OK,172.618,-255.458,-2067.382,OK,141.3,-345.873,-2060.82,OK,82.805,-258.233,-2063.574,Passive Strays,76172797,1736959146.618,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172800,1736959146.66841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172800,1736959146.66841,1,OK,0.8902331,0.1208144,-0.2371296,-0.3696735,30.405,-84.44,-2035.153,0.3789082,3,OK,30.586,-84.913,-2035.068,OK,42.721,13.554,-2023.272,OK,-26.846,-17.433,-2066.166,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172800,1736959146.66841,1,OK,0.9992165,-0.0288252,0.0214857,0.0165493,172.505,-255.309,-2067.432,0.1822188,3,OK,172.607,-255.466,-2067.427,OK,141.296,-345.885,-2060.822,OK,82.791,-258.221,-2063.485,Passive Strays,76172800,1736959146.668,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76172803,1736959146.71841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76172803,1736959146.71841,1,OK,0.8902239,0.1211642,-0.2370294,-0.3696453,30.427,-84.453,-2035.212,0.3759675,3,OK,30.601,-84.928,-2035.131,OK,42.725,13.547,-2023.258,OK,-26.837,-17.447,-2066.184,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76172803,1736959146.71841,1,OK,0.9992076,-0.0295537,0.0209236,0.0165208,172.529,-255.322,-2067.467,0.1881376,3,OK,172.634,-255.474,-2067.462,OK,141.296,-345.871,-2060.764,OK,82.823,-258.252,-2063.619,Passive Strays,76172803,1736959146.718,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
