Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428041,1781282734.018613924,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428041,1781282734.018613924,1,OK,0.8928898,0.4323396,0.1201828,-0.0372350,98.700,223.006,-1676.689,0.4579316,3,OK,98.727,222.781,-1676.991,OK,50.186,166.078,-1736.312,OK,11.709,219.476,-1654.735,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428041,1781282734.018613924,1,OK,0.7455184,-0.6437025,-0.0916003,-0.1464881,78.691,-249.405,-1504.159,1.2145116,3,OK,79.166,-249.621,-1502.942,OK,50.845,-232.976,-1599.691,OK,-9.388,-240.064,-1534.158,Passive Strays,843428041,1781282734.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.268,521.678,-2091.941,OK,362.316,571.382,-2129.146,Saturated,355.719,496.706,-2138.090
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428044,1781282734.068613924,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428044,1781282734.068613924,1,OK,0.8927890,0.4325154,0.1202962,-0.0372436,98.698,223.013,-1676.749,0.4429565,3,OK,98.732,222.788,-1677.054,OK,50.184,166.092,-1736.408,OK,11.694,219.486,-1654.752,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428044,1781282734.068613924,1,OK,0.7453221,-0.6439411,-0.0917001,-0.1463760,78.689,-249.279,-1504.176,1.2251834,3,OK,79.166,-249.496,-1502.946,OK,50.835,-232.916,-1599.731,OK,-9.391,-239.975,-1534.176,Passive Strays,843428044,1781282734.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.254,521.671,-2091.844,OK,362.315,571.383,-2129.129,Saturated,355.716,496.713,-2138.143
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428047,1781282734.118613924,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428047,1781282734.118613924,1,OK,0.8928871,0.4324060,0.1199677,-0.0372219,98.703,222.995,-1676.741,0.4517534,3,OK,98.728,222.772,-1677.040,OK,50.202,166.077,-1736.397,OK,11.704,219.482,-1654.819,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428047,1781282734.118613924,1,OK,0.7453493,-0.6439568,-0.0915364,-0.1462711,78.709,-249.294,-1504.202,1.2108049,3,OK,79.173,-249.507,-1502.997,OK,50.834,-232.929,-1599.734,OK,-9.386,-239.986,-1534.155,Passive Strays,843428047,1781282734.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.267,521.676,-2091.873,OK,362.311,571.368,-2129.088,Saturated,355.725,496.704,-2138.109
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428050,1781282734.168613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428050,1781282734.168613921,1,OK,0.8927015,0.4328170,0.1198772,-0.0371861,98.695,222.987,-1676.651,0.4124386,3,OK,98.720,222.783,-1676.924,OK,50.191,166.094,-1736.408,OK,11.700,219.479,-1654.730,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428050,1781282734.168613921,1,OK,0.7452935,-0.6439556,-0.0917694,-0.1464141,78.687,-249.292,-1504.168,1.2233949,3,OK,79.168,-249.509,-1502.936,OK,50.843,-232.937,-1599.723,OK,-9.390,-239.991,-1534.188,Passive Strays,843428050,1781282734.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.246,521.654,-2091.858,OK,362.309,571.359,-2129.074,Saturated,355.725,496.713,-2138.144
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428053,1781282734.218613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428053,1781282734.218613921,1,OK,0.8929744,0.4322633,0.1198361,-0.0372070,98.701,223.004,-1676.672,0.4604028,3,OK,98.733,222.790,-1676.962,OK,50.195,166.076,-1736.305,OK,11.709,219.486,-1654.795,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428053,1781282734.218613921,1,OK,0.7453378,-0.6438962,-0.0917504,-0.1464621,78.692,-249.315,-1504.154,1.2080497,3,OK,79.174,-249.531,-1502.934,OK,50.848,-232.946,-1599.685,OK,-9.377,-240.001,-1534.188,Passive Strays,843428053,1781282734.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.249,521.654,-2091.771,OK,362.319,571.381,-2129.146,Saturated,355.730,496.713,-2138.146
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428056,1781282734.268613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428056,1781282734.268613921,1,OK,0.8929005,0.4323995,0.1199098,-0.0371630,98.698,223.003,-1676.754,0.4398210,3,OK,98.734,222.791,-1677.042,OK,50.202,166.070,-1736.428,OK,11.695,219.486,-1654.844,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428056,1781282734.268613921,1,OK,0.7454853,-0.6437688,-0.0915118,-0.1464207,78.710,-249.384,-1504.165,1.2081491,3,OK,79.174,-249.598,-1502.958,OK,50.851,-232.968,-1599.688,OK,-9.373,-240.046,-1534.135,Passive Strays,843428056,1781282734.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.257,521.640,-2091.795,OK,362.323,571.384,-2129.210,Saturated,355.716,496.704,-2138.127
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428059,1781282734.318613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428059,1781282734.318613921,1,OK,0.8928334,0.4325771,0.1197601,-0.0371907,98.706,222.988,-1676.732,0.4248579,3,OK,98.742,222.784,-1677.009,OK,50.207,166.074,-1736.453,OK,11.701,219.486,-1654.840,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428059,1781282734.318613921,1,OK,0.7459208,-0.6432654,-0.0912026,-0.1466077,78.726,-249.606,-1504.091,1.1954049,3,OK,79.185,-249.818,-1502.902,OK,50.867,-233.042,-1599.571,OK,-9.358,-240.184,-1534.032,Passive Strays,843428059,1781282734.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.244,521.653,-2091.845,OK,362.333,571.386,-2129.174,Saturated,355.727,496.707,-2138.108
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428062,1781282734.368613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428062,1781282734.368613921,1,OK,0.8928654,0.4324347,0.1200358,-0.0371899,98.714,223.004,-1676.897,0.4364689,3,OK,98.738,222.773,-1677.207,OK,50.238,166.069,-1736.582,OK,11.694,219.504,-1654.928,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428062,1781282734.368613921,1,OK,0.7470690,-0.6418114,-0.0907083,-0.1474382,78.687,-250.359,-1504.062,1.2288059,3,OK,79.159,-250.584,-1502.834,OK,50.891,-233.376,-1599.532,OK,-9.371,-240.707,-1534.014,Passive Strays,843428062,1781282734.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.261,521.642,-2091.803,OK,362.331,571.383,-2129.202,Saturated,355.725,496.700,-2138.116
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428065,1781282734.418613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428065,1781282734.418613921,1,OK,0.8931302,0.4322073,0.1189055,-0.0371044,98.702,223.023,-1677.046,0.4342654,3,OK,98.737,222.814,-1677.330,OK,50.276,166.083,-1736.783,OK,11.657,219.581,-1655.298,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428065,1781282734.418613921,1,OK,0.7493585,-0.6389686,-0.0896418,-0.1488129,78.646,-251.653,-1503.979,1.1934872,3,OK,79.125,-251.884,-1502.777,OK,50.929,-233.877,-1599.273,OK,-9.366,-241.567,-1533.939,Passive Strays,843428065,1781282734.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.257,521.655,-2091.800,OK,362.324,571.391,-2129.181,Saturated,355.736,496.727,-2138.173
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428068,1781282734.468613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428068,1781282734.468613921,1,OK,0.8935888,0.4314576,0.1182211,-0.0369743,98.687,223.057,-1677.354,0.4593195,3,OK,98.714,222.841,-1677.643,OK,50.329,166.043,-1737.026,OK,11.627,219.649,-1655.747,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428068,1781282734.468613921,1,OK,0.7524944,-0.6351302,-0.0876675,-0.1505860,78.673,-253.514,-1503.621,1.1675628,3,OK,79.122,-253.749,-1502.471,OK,51.047,-234.630,-1598.698,OK,-9.313,-242.801,-1533.430,Passive Strays,843428068,1781282734.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.284,521.688,-2091.964,OK,362.315,571.372,-2129.129,Saturated,355.750,496.735,-2138.247
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428071,1781282734.518613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428071,1781282734.518613921,1,OK,0.8940024,0.4305815,0.1183306,-0.0368399,98.685,223.130,-1677.766,0.4737581,3,OK,98.720,222.894,-1678.082,OK,50.381,165.986,-1737.321,OK,11.597,219.721,-1656.127,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428071,1781282734.518613921,1,OK,0.7561020,-0.6305236,-0.0860485,-0.1527919,78.686,-255.691,-1503.112,1.1346023,3,OK,79.146,-255.939,-1501.986,OK,51.218,-235.545,-1597.923,OK,-9.222,-244.297,-1532.916,Passive Strays,843428071,1781282734.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.269,521.661,-2091.880,OK,362.334,571.397,-2129.232,Saturated,355.735,496.714,-2138.189
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428074,1781282734.568613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428074,1781282734.568613921,1,OK,0.8942541,0.4303860,0.1171988,-0.0366312,98.678,223.146,-1678.142,0.4153785,3,OK,98.711,222.936,-1678.425,OK,50.473,165.941,-1737.838,OK,11.544,219.824,-1656.665,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428074,1781282734.568613921,1,OK,0.7600954,-0.6254006,-0.0836653,-0.1553356,78.709,-258.142,-1502.594,1.1077528,3,OK,79.163,-258.401,-1501.500,OK,51.390,-236.552,-1597.090,OK,-9.130,-245.913,-1532.283,Passive Strays,843428074,1781282734.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.264,521.666,-2091.902,OK,362.321,571.384,-2129.160,Saturated,355.722,496.707,-2138.137
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428077,1781282734.618613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428077,1781282734.618613921,1,OK,0.8947735,0.4295216,0.1164263,-0.0365587,98.671,223.234,-1678.477,0.4450989,3,OK,98.699,223.017,-1678.765,OK,50.528,165.950,-1738.089,OK,11.521,219.959,-1657.158,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428077,1781282734.618613921,1,OK,0.7645277,-0.6196106,-0.0818109,-0.1577566,78.625,-260.789,-1502.242,1.0687822,3,OK,79.090,-261.060,-1501.185,OK,51.496,-237.668,-1596.365,OK,-9.132,-247.778,-1531.881,Passive Strays,843428077,1781282734.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.292,521.674,-2091.959,OK,362.332,571.372,-2129.156,Saturated,355.727,496.699,-2138.122
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428080,1781282734.668613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428080,1781282734.668613921,1,OK,0.8948817,0.4292873,0.1164602,-0.0365533,98.695,223.277,-1678.736,0.4605427,3,OK,98.727,223.037,-1679.054,OK,50.583,165.969,-1738.311,OK,11.516,220.014,-1657.388,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428080,1781282734.668613921,1,OK,0.7683696,-0.6144319,-0.0797356,-0.1603868,78.552,-263.255,-1502.042,1.0721310,3,OK,79.025,-263.545,-1500.983,OK,51.631,-238.718,-1595.866,OK,-9.119,-249.437,-1531.598,Passive Strays,843428080,1781282734.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.254,521.629,-2091.834,OK,362.336,571.388,-2129.224,Saturated,355.741,496.713,-2138.193
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428083,1781282734.718613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428083,1781282734.718613921,1,OK,0.8949113,0.4296592,0.1148971,-0.0364051,98.690,223.210,-1678.828,0.4357537,3,OK,98.721,223.006,-1679.099,OK,50.645,165.972,-1738.588,OK,11.488,220.021,-1657.772,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428083,1781282734.718613921,1,OK,0.7722172,-0.6092603,-0.0781332,-0.1624124,78.387,-265.633,-1502.043,0.9934630,3,OK,78.862,-265.921,-1501.058,OK,51.628,-239.778,-1595.436,OK,-9.201,-251.140,-1531.550,Passive Strays,843428083,1781282734.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.251,521.635,-2091.836,OK,362.323,571.362,-2129.154,Saturated,355.730,496.685,-2138.131
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428086,1781282734.768613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428086,1781282734.768613921,1,OK,0.8950848,0.4293102,0.1148740,-0.0363315,98.699,223.252,-1679.072,0.4646659,3,OK,98.733,223.023,-1679.377,OK,50.695,165.984,-1738.770,OK,11.469,220.062,-1658.017,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428086,1781282734.768613921,1,OK,0.7762770,-0.6036660,-0.0754204,-0.1652063,78.402,-268.169,-1501.749,0.9707015,3,OK,78.875,-268.467,-1500.795,OK,51.830,-240.789,-1594.723,OK,-9.097,-252.760,-1531.074,Passive Strays,843428086,1781282734.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.264,521.641,-2091.845,OK,362.321,571.355,-2129.165,Saturated,355.729,496.679,-2138.141
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428089,1781282734.818613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428089,1781282734.818613921,1,OK,0.8949309,0.4297062,0.1145674,-0.0364082,98.706,223.298,-1679.005,0.4271965,3,OK,98.724,223.086,-1679.282,OK,50.695,166.070,-1738.810,OK,11.488,220.148,-1657.983,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428089,1781282734.818613921,1,OK,0.7804839,-0.5977787,-0.0731805,-0.1677800,78.338,-270.838,-1501.351,0.9195243,3,OK,78.802,-271.137,-1500.452,OK,51.975,-241.937,-1593.847,OK,-9.055,-254.588,-1530.537,Passive Strays,843428089,1781282734.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.253,521.640,-2091.851,OK,362.319,571.361,-2129.143,Saturated,355.725,496.702,-2138.163
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428092,1781282734.868613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428092,1781282734.868613921,1,OK,0.8950000,0.4294748,0.1149182,-0.0363345,98.713,223.296,-1679.061,0.4398122,3,OK,98.733,223.074,-1679.353,OK,50.707,166.030,-1738.804,OK,11.496,220.113,-1657.984,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428092,1781282734.868613921,1,OK,0.7847842,-0.5915934,-0.0711120,-0.1705112,78.274,-273.685,-1500.907,0.9085976,3,OK,78.748,-274.001,-1500.018,OK,52.167,-243.210,-1592.944,OK,-9.004,-256.583,-1529.978,Passive Strays,843428092,1781282734.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.251,521.609,-2091.830,OK,362.310,571.357,-2129.139,Saturated,355.716,496.690,-2138.109
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428095,1781282734.918613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428095,1781282734.918613921,1,OK,0.8949669,0.4296430,0.1145177,-0.0364259,98.729,223.285,-1679.050,0.4204681,3,OK,98.759,223.078,-1679.325,OK,50.719,166.044,-1738.859,OK,11.498,220.146,-1658.027,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428095,1781282734.918613921,1,OK,0.7891043,-0.5853641,-0.0683727,-0.1731715,78.248,-276.646,-1500.500,0.8845778,3,OK,78.697,-276.963,-1499.656,OK,52.361,-244.560,-1592.022,OK,-8.937,-258.641,-1529.294,Passive Strays,843428095,1781282734.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.254,521.613,-2091.802,OK,362.316,571.347,-2129.160,Saturated,355.723,496.679,-2138.154
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428098,1781282734.968613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428098,1781282734.968613921,1,OK,0.8950218,0.4294539,0.1148795,-0.0361657,98.704,223.294,-1679.174,0.4323085,3,OK,98.733,223.065,-1679.477,OK,50.744,166.003,-1738.944,OK,11.456,220.104,-1658.087,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428098,1781282734.968613921,1,OK,0.7936874,-0.5784934,-0.0662491,-0.1761158,78.189,-279.625,-1500.070,0.8281760,3,OK,78.669,-279.953,-1499.257,OK,52.563,-245.871,-1590.954,OK,-8.833,-260.693,-1528.792,Passive Strays,843428098,1781282734.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.269,521.690,-2091.958,OK,362.310,571.371,-2129.129,Saturated,355.715,496.697,-2138.092
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428101,1781282735.018613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428101,1781282735.018613921,1,OK,0.8951066,0.4294486,0.1142365,-0.0361673,98.696,223.351,-1679.219,0.4201750,3,OK,98.736,223.142,-1679.500,OK,50.751,166.069,-1739.043,OK,11.436,220.201,-1658.251,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428101,1781282735.018613921,1,OK,0.7982020,-0.5717063,-0.0636761,-0.1788040,78.039,-282.671,-1499.826,0.7833777,3,OK,78.504,-282.992,-1499.079,OK,52.677,-247.255,-1590.080,OK,-8.880,-262.834,-1528.278,Passive Strays,843428101,1781282735.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.243,521.635,-2091.849,OK,362.327,571.386,-2129.286,Saturated,355.720,496.681,-2138.149
4,Port 0x01: JJH Probe  s/n:3E4C880C,843428104,1781282735.068613921,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843428104,1781282735.068613921,1,OK,0.8949344,0.4296477,0.1147677,-0.0363821,98.716,223.281,-1679.097,0.4181027,3,OK,98.745,223.067,-1679.380,OK,50.710,166.026,-1738.897,OK,11.482,220.125,-1658.022,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843428104,1781282735.068613921,1,OK,0.8025637,-0.5648882,-0.0609368,-0.1818775,77.940,-285.734,-1499.599,0.7460195,3,OK,78.408,-286.058,-1498.893,OK,52.864,-248.647,-1589.192,OK,-8.830,-264.911,-1527.817,Passive Strays,843428104,1781282735.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.267,521.645,-2091.901,OK,362.302,571.337,-2129.080,Saturated,355.697,496.672,-2138.081
